epoch,phase,pct,batch_idx,n_batches,cumulative_loss,elapsed_min
14,train,100.0,438,438,1.9447,3.6
14,val,4.2,4,95,1.8647,0.1
14,val,8.4,8,95,1.8581,0.2
14,val,12.6,12,95,1.8729,0.2
14,val,16.8,16,95,1.8794,0.3
14,val,21.1,20,95,1.8778,0.4
14,val,25.3,24,95,1.8756,0.4
14,val,29.5,28,95,1.8787,0.4
14,val,33.7,32,95,1.8756,0.4
14,val,37.9,36,95,1.8767,0.5
14,val,42.1,40,95,1.8753,0.5
14,val,46.3,44,95,1.8753,0.5
14,val,50.5,48,95,1.8743,0.5
14,val,54.7,52,95,1.8703,0.6
14,val,58.9,56,95,1.8599,0.6
14,val,63.2,60,95,1.8611,0.6
14,val,67.4,64,95,1.8632,0.6
14,val,71.6,68,95,1.8603,0.8
14,val,75.8,72,95,1.86,0.8
14,val,80.0,76,95,1.8557,0.8
14,val,84.2,80,95,1.8548,0.8
14,val,88.4,84,95,1.8538,0.9
14,val,92.6,88,95,1.8522,0.9
14,val,96.8,92,95,1.8548,1.6
14,val,100.0,95,95,1.8556,1.6
15,train,4.8,21,438,1.9378,0.3
15,train,9.6,42,438,1.9401,0.4
15,train,14.4,63,438,1.9349,0.5
15,train,19.2,84,438,1.9388,0.6
15,train,24.0,105,438,1.9401,0.7
15,train,28.8,126,438,1.9386,1.0
15,train,33.6,147,438,1.939,1.1
15,train,38.4,168,438,1.937,1.4
15,train,43.2,189,438,1.9361,1.5
15,train,47.9,210,438,1.9363,1.7
15,train,52.7,231,438,1.9336,1.8
15,train,57.5,252,438,1.9328,2.2
15,train,62.3,273,438,1.9332,2.3
15,train,67.1,294,438,1.935,2.6
15,train,71.9,315,438,1.9347,2.8
15,train,76.7,336,438,1.934,2.9
15,train,81.5,357,438,1.9343,3.3
15,train,86.3,378,438,1.9347,3.4
15,train,91.1,399,438,1.9345,3.5
15,train,95.9,420,438,1.9346,4.0
15,train,100.0,438,438,1.9346,4.1
15,val,4.2,4,95,1.8289,0.1
15,val,8.4,8,95,1.8218,0.1
15,val,12.6,12,95,1.833,0.1
15,val,16.8,16,95,1.8315,0.1
15,val,21.1,20,95,1.832,0.2
15,val,25.3,24,95,1.8311,0.2
15,val,29.5,28,95,1.8359,0.4
15,val,33.7,32,95,1.833,0.4
