epoch,phase,pct,batch_idx,n_batches,cumulative_loss,elapsed_min
10,val,17.2,16,93,1.4136,0.3
10,val,21.5,20,93,1.4146,0.4
10,val,25.8,24,93,1.4043,0.4
10,val,30.1,28,93,1.401,0.4
10,val,34.4,32,93,1.3991,0.5
10,val,38.7,36,93,1.393,0.5
10,val,43.0,40,93,1.3869,0.5
10,val,47.3,44,93,1.3866,0.6
10,val,51.6,48,93,1.3741,0.6
10,val,55.9,52,93,1.388,0.6
10,val,60.2,56,93,1.3917,0.7
10,val,64.5,60,93,1.3904,0.7
10,val,68.8,64,93,1.3946,0.8
10,val,73.1,68,93,1.3858,0.8
10,val,77.4,72,93,1.3919,0.9
10,val,81.7,76,93,1.3925,1.0
10,val,86.0,80,93,1.3938,1.1
10,val,90.3,84,93,1.4007,1.1
10,val,94.6,88,93,1.3989,1.1
10,val,98.9,92,93,1.3992,1.2
10,val,100.0,93,93,1.3995,1.2
11,train,4.8,21,437,1.4297,0.3
11,train,9.6,42,437,1.4329,0.6
11,train,14.4,63,437,1.4365,0.9
11,train,19.2,84,437,1.4402,1.4
11,train,24.0,105,437,1.4419,1.7
11,train,28.8,126,437,1.4412,1.9
11,train,33.6,147,437,1.4453,2.2
11,train,38.4,168,437,1.4447,2.7
11,train,43.2,189,437,1.4462,2.9
11,train,48.1,210,437,1.4482,3.2
11,train,52.9,231,437,1.4448,3.8
11,train,57.7,252,437,1.4434,4.0
11,train,62.5,273,437,1.4422,4.3
11,train,67.3,294,437,1.4416,4.8
11,train,72.1,315,437,1.441,5.0
11,train,76.9,336,437,1.4419,5.5
11,train,81.7,357,437,1.4414,5.8
11,train,86.5,378,437,1.4408,6.1
11,train,91.3,399,437,1.4406,6.5
11,train,96.1,420,437,1.4408,6.8
11,train,100.0,437,437,1.441,7.2
11,val,4.3,4,93,1.4945,0.1
11,val,8.6,8,93,1.4494,0.1
11,val,12.9,12,93,1.4096,0.2
11,val,17.2,16,93,1.403,0.2
11,val,21.5,20,93,1.4031,0.2
11,val,25.8,24,93,1.4032,0.3
11,val,30.1,28,93,1.3991,0.3
11,val,34.4,32,93,1.3988,0.3
11,val,38.7,36,93,1.3901,0.4
11,val,43.0,40,93,1.3828,0.4
11,val,47.3,44,93,1.3765,0.5
11,val,51.6,48,93,1.3612,0.5
11,val,55.9,52,93,1.3766,0.5
11,val,60.2,56,93,1.3775,0.6
11,val,64.5,60,93,1.3725,0.6
11,val,68.8,64,93,1.3753,0.6
11,val,73.1,68,93,1.3675,0.7
11,val,77.4,72,93,1.3746,0.7
11,val,81.7,76,93,1.3745,0.8
11,val,86.0,80,93,1.3735,0.8
11,val,90.3,84,93,1.3807,0.8
11,val,94.6,88,93,1.3781,0.9
11,val,98.9,92,93,1.378,0.9
11,val,100.0,93,93,1.3788,0.9
12,train,4.8,21,437,1.4025,0.3
12,train,9.6,42,437,1.4144,0.6
12,train,14.4,63,437,1.413,1.0
12,train,19.2,84,437,1.4206,1.2
12,train,24.0,105,437,1.4179,1.5
12,train,28.8,126,437,1.4216,1.8
12,train,33.6,147,437,1.4218,2.1
12,train,38.4,168,437,1.4215,2.3
12,train,43.2,189,437,1.4219,2.7
12,train,48.1,210,437,1.4212,3.0
12,train,52.9,231,437,1.4219,3.4
12,train,57.7,252,437,1.4198,3.7
12,train,62.5,273,437,1.4201,4.1
12,train,67.3,294,437,1.4202,4.4
12,train,72.1,315,437,1.4192,4.7
12,train,76.9,336,437,1.4183,5.1
12,train,81.7,357,437,1.418,5.4
12,train,86.5,378,437,1.418,5.9
12,train,91.3,399,437,1.4178,6.2
12,train,96.1,420,437,1.4175,6.7
12,train,100.0,437,437,1.4186,6.9
12,val,4.3,4,93,1.5043,0.2
12,val,8.6,8,93,1.4636,0.2
12,val,12.9,12,93,1.4272,0.3
12,val,17.2,16,93,1.4253,0.3
12,val,21.5,20,93,1.4345,0.3
12,val,25.8,24,93,1.4335,0.4
12,val,30.1,28,93,1.4296,0.4
12,val,34.4,32,93,1.4268,0.5
12,val,38.7,36,93,1.418,0.5
12,val,43.0,40,93,1.4077,0.5
12,val,47.3,44,93,1.3988,0.6
12,val,51.6,48,93,1.3811,0.8
12,val,55.9,52,93,1.3941,0.8
12,val,60.2,56,93,1.3951,0.8
12,val,64.5,60,93,1.3911,0.9
12,val,68.8,64,93,1.392,0.9
12,val,73.1,68,93,1.3844,1.0
12,val,77.4,72,93,1.3907,1.0
12,val,81.7,76,93,1.3911,1.0
12,val,86.0,80,93,1.3888,1.1
12,val,90.3,84,93,1.3962,1.1
12,val,94.6,88,93,1.3945,1.1
12,val,98.9,92,93,1.3933,1.2
12,val,100.0,93,93,1.394,1.2
13,train,4.8,21,437,1.3764,0.4
13,train,9.6,42,437,1.3937,0.7
13,train,14.4,63,437,1.3891,0.9
13,train,19.2,84,437,1.3888,1.2
13,train,24.0,105,437,1.3898,1.6
13,train,28.8,126,437,1.3899,2.0
